PLANT;PN;DESC;CLASS;MOB;UM;FAMILY;DEPT;WOCE;BOMLEV
71;F000545;DESC PN F000545;06;BUY;KG;****;****;****;3
71;F000546;DESC PN F000546;06;OTH;KG;****;;;3
71;F000547;DESC PN F000547;08;OTH;KG;****;;;3
71;F000548;DESC PN F000548;06;BUY;KG;MPSO;****;****;4
71;F000549;DESC PN F000549;08;BUY;KG;MPSO;****;****;7
71;F000550;DESC PN F000550;08;BUY;KG;****;****;****;3
71;F000551;DESC PN F000551;06;OTH;KG;****;;;2
71;F000552;DESC PN F000552;08;BUY;KG;MPSO;****;****;6
71;F000553;DESC PN F000553;06;BUY;KG;MPSO;****;****;4
71;F000554;DESC PN F000554;06;OTH;KG;****;;;3
71;F000555;DESC PN F000555;06;OTH;KG;****;;;3
71;F000556;DESC PN F000556;06;OTH;KG;****;;;3
71;F000558;DESC PN F000558;06;BUY;KG;****;****;****;3
71;F000559;DESC PN F000559;08;BUY;KG;****;****;****;3
71;F000563;DESC PN F000563;06;BUY;KG;****;****;****;3
71;F000564;DESC PN F000564;06;BUY;KG;MPSO;****;****;6
71;F000565;DESC PN F000565;08;BUY;KG;****;****;****;3
71;F000566;DESC PN F000566;06;BUY;KG;MPSO;****;****;5
71;F000568;DESC PN F000568;06;BUY;KG;****;****;****;3
71;F000569;DESC PN F000569;08;BUY;KG;****;****;****;3
71;F000570;DESC PN F000570;06;BUY;KG;MPSO;****;****;7
71;F000571;DESC PN F000571;06;BUY;KG;MPSO;****;****;6
71;F000572;DESC PN F000572;06;BUY;KG;MPSO;****;****;4
71;F000573;DESC PN F000573;06;BUY;KG;MPSO;****;****;4
71;F000574;DESC PN F000574;06;BUY;KG;MPSO;****;****;6
71;F000575;DESC PN F000575;08;BUY;KG;****;****;****;5
71;F000576;DESC PN F000576;06;OTH;KG;****;;;3
71;F000577;DESC PN F000577;06;BUY;KG;MPSO;****;****;5
71;F000578;DESC PN F000578;06;BUY;KG;****;****;****;3
71;F000579;DESC PN F000579;08;BUY;KG;MPSO;****;****;8
71;F000580;DESC PN F000580;06;BUY;KG;****;****;****;2
71;F000581;DESC PN F000581;06;BUY;KG;MPSO;****;****;6
71;F000583;DESC PN F000583;06;OTH;KG;****;;;3
71;F000584;DESC PN F000584;08;OTH;KG;****;;;3
71;F000586;DESC PN F000586;08;BUY;KG;****;****;****;5
71;F000588;DESC PN F000588;06;BUY;KG;****;****;****;3
71;F000589;DESC PN F000589;08;BUY;KG;MPSO;****;****;5
71;F000590;DESC PN F000590;08;BUY;KG;MPSO;****;****;3
71;F000600;DESC PN F000600;08;BUY;KG;MPSO;****;****;5
71;F000601;DESC PN F000601;06;BUY;KG;MPSO;****;****;4
71;F000602;DESC PN F000602;08;OTH;KG;****;;;3
71;F000603;DESC PN F000603;08;OTH;KG;****;;;3
71;F000604;DESC PN F000604;08;OTH;KG;****;****;;3
71;F000609;DESC PN F000609;08;BUY;KG;****;****;****;3
71;F000611;DESC PN F000611;06;BUY;KG;MPSO;****;****;5
71;F000613;DESC PN F000613;08;BUY;KG;MPSO;****;****;4
71;F000615;DESC PN F000615;06;BUY;KG;****;****;****;4
71;F000616;DESC PN F000616;06;BUY;KG;****;****;****;2
71;F000617;DESC PN F000617;08;BUY;KG;****;****;****;4
71;F000618;DESC PN F000618;08;BUY;KG;****;****;****;4
71;F000623;DESC PN F000623;08;OTH;KG;****;;;3
71;F000629;DESC PN F000629;06;BUY;KG;****;****;****;4
71;F000630;DESC PN F000630;06;BUY;KG;MPSO;****;****;7
71;F000631;DESC PN F000631;06;OTH;KG;****;****;;2
71;F000632;DESC PN F000632;08;BUY;KG;MPSO;****;****;4
71;F000633;DESC PN F000633;08;BUY;KG;MPSO;****;****;4
71;F000634;DESC PN F000634;08;BUY;KG;MPSO;****;****;5
71;F000635;DESC PN F000635;06;BUY;KG;****;****;****;3
71;F000636;DESC PN F000636;06;BUY;KG;MPSO;****;****;4
71;F000637;DESC PN F000637;08;BUY;KG;MPSO;****;****;5
71;F000638;DESC PN F000638;08;BUY;KG;MPSO;****;****;6
71;F000639;DESC PN F000639;08;OTH;KG;MPSO;****;****;4
71;F000640;DESC PN F000640;08;OTH;KG;MPSO;****;****;4
71;F000641;DESC PN F000641;08;OTH;KG;MPSO;****;****;4
71;F000644;DESC PN F000644;06;BUY;KG;MPLI;****;****;3
71;F000645;DESC PN F000645;06;BUY;KG;MPLI;****;****;5
71;F000646;DESC PN F000646;06;BUY;KG;MPLI;****;****;3
71;F000647;DESC PN F000647;06;BUY;KG;MPLI;****;****;3
71;F000648;DESC PN F000648;06;BUY;KG;MPSO;****;****;2
71;F000649;DESC PN F000649;08;BUY;KG;****;****;****;5
71;F000650;DESC PN F000650;08;BUY;KG;MPSO;****;****;3
71;F000651;DESC PN F000651;08;BUY;KG;MPSO;****;****;5
71;F000652;DESC PN F000652;06;BUY;KG;****;****;****;3
71;F000653;DESC PN F000653;08;BUY;KG;MPSO;****;****;4
71;F000654;DESC PN F000654;08;BUY;KG;MPSO;****;****;4
71;F000655;DESC PN F000655;06;BUY;KG;****;****;****;2
71;F000657;DESC PN F000657;08;OTH;KG;****;;;3
71;F000658;DESC PN F000658;08;OTH;KG;****;;;3
71;F000659;DESC PN F000659;06;OTH;KG;****;;;3
71;F000660;DESC PN F000660;06;OTH;KG;****;;;3
71;F000661;DESC PN F000661;06;BUY;KG;****;****;****;2
71;F000663;DESC PN F000663;08;OTH;KG;****;;;3
71;F000666;DESC PN F000666;08;OTH;KG;****;;;2
71;F000667;DESC PN F000667;06;BUY;KG;MPSO;****;****;4
71;F000668;DESC PN F000668;08;BUY;KG;****;****;****;1
71;F000669;DESC PN F000669;06;BUY;KG;MPSO;****;****;7
71;F000677;DESC PN F000677;08;OTH;KG;****;****;;3
71;F000678;DESC PN F000678;06;BUY;KG;MPSO;****;****;5
71;F000679;DESC PN F000679;06;BUY;KG;MPSO;****;****;4
71;F000680;DESC PN F000680;08;BUY;KG;****;****;****;3
71;F000681;DESC PN F000681;08;BUY;KG;****;****;****;2
71;F000685;DESC PN F000685;06;BUY;KG;****;****;****;3
71;F000686;DESC PN F000686;08;BUY;KG;****;****;****;3
71;F000687;DESC PN F000687;08;BUY;KG;MPSO;****;****;6
71;F000688;DESC PN F000688;06;BUY;KG;****;****;****;6
71;F000689;DESC PN F000689;06;BUY;KG;MPSO;****;****;5
71;F000690;DESC PN F000690;06;BUY;KG;****;****;****;4
71;F000691;DESC PN F000691;08;BUY;KG;MPSO;****;****;6
71;F000692;DESC PN F000692;08;BUY;KG;MPSO;****;****;3
71;F000693;DESC PN F000693;06;BUY;KG;****;****;****;3
71;F000694;DESC PN F000694;06;BUY;KG;****;****;****;3
71;F000695;DESC PN F000695;06;BUY;KG;****;****;****;3
71;F000696;DESC PN F000696;06;BUY;KG;MPSO;****;****;5
71;F000697;DESC PN F000697;08;BUY;KG;MPSO;****;****;5
71;F000698;DESC PN F000698;06;BUY;KG;****;****;****;3
71;F000699;DESC PN F000699;08;BUY;KG;****;****;****;3
71;F000700;DESC PN F000700;08;BUY;KG;MPSO;****;****;5
71;F000701;DESC PN F000701;06;BUY;KG;****;****;****;3
71;F000704;DESC PN F000704;06;OTH;KG;****;****;;1
71;F000705;DESC PN F000705;06;OTH;KG;****;;;1
71;F000706;DESC PN F000706;08;BUY;KG;MPSO;****;****;6
71;F000707;DESC PN F000707;08;OTH;KG;****;;;3
71;F000709;DESC PN F000709;06;BUY;KG;****;****;****;3
71;F000710;DESC PN F000710;08;BUY;KG;****;****;****;5
71;F000711;DESC PN F000711;08;BUY;KG;MPSO;****;****;5
71;F000712;DESC PN F000712;06;BUY;KG;****;****;****;5
71;F000714;DESC PN F000714;06;BUY;KG;****;****;****;3
71;F000715;DESC PN F000715;06;BUY;KG;****;****;****;3
71;F000716;DESC PN F000716;08;BUY;KG;MPSO;****;****;7
71;F000717;DESC PN F000717;06;BUY;KG;****;****;****;3
71;F000718;DESC PN F000718;08;BUY;KG;****;****;****;6
71;F000719;DESC PN F000719;08;BUY;KG;****;****;****;3
71;F000720;DESC PN F000720;06;BUY;KG;****;****;****;3
71;F000721;DESC PN F000721;06;BUY;KG;****;****;****;3
71;F000722;DESC PN F000722;06;BUY;KG;****;****;****;4
71;F000723;DESC PN F000723;06;BUY;KG;****;****;****;3
71;F000724;DESC PN F000724;08;BUY;KG;MPSO;****;****;6
71;F000725;DESC PN F000725;08;BUY;KG;MPSO;****;****;4
71;F000726;DESC PN F000726;06;BUY;KG;MPSO;****;****;4
71;F000727;DESC PN F000727;08;BUY;KG;****;****;****;0
71;F000728;DESC PN F000728;08;BUY;KG;****;****;****;0
71;F000729;DESC PN F000729;08;BUY;KG;****;****;****;0
71;F000730;DESC PN F000730;08;BUY;KG;****;****;****;6
71;F000731;DESC PN F000731;06;MAKE;LT;MPLI;****;****;7
71;F000732;DESC PN F000732;06;BUY;KG;MPSO;****;****;4
71;F000733;DESC PN F000733;06;BUY;KG;****;****;****;3
71;F000734;DESC PN F000734;08;BUY;KG;MPSO;****;****;5
71;F000735;DESC PN F000735;08;BUY;KG;MPSO;****;****;4
71;F000736;DESC PN F000736;06;BUY;KG;MPSO;****;****;4
71;F000737;DESC PN F000737;06;BUY;KG;MPSO;****;****;3
71;F000739;DESC PN F000739;08;BUY;KG;****;****;****;5
71;F000740;DESC PN F000740;08;BUY;KG;MPSO;****;****;5
71;F000741;DESC PN F000741;08;BUY;KG;MPSO;****;****;5
71;F000742;DESC PN F000742;08;BUY;KG;MPSO;****;****;5
71;F000743;DESC PN F000743;06;BUY;KG;MPSO;****;****;4
71;F000744;DESC PN F000744;06;BUY;KG;MPSO;****;****;7
71;F000745;DESC PN F000745;08;BUY;KG;MPSO;****;****;4
71;F000746;DESC PN F000746;08;BUY;KG;MPSO;****;****;4
71;F000747;DESC PN F000747;06;BUY;KG;****;****;****;3
71;F000749;DESC PN F000749;06;BUY;KG;****;****;****;5
71;F000750;DESC PN F000750;06;BUY;KG;****;****;****;3
71;F000751;DESC PN F000751;08;BUY;KG;MPSO;****;****;4
71;F000754;DESC PN F000754;06;BUY;KG;MPSO;****;****;4
71;F000755;DESC PN F000755;06;BUY;KG;MPLI;****;****;5
71;F000756;DESC PN F000756;06;BUY;KG;MPSO;****;****;3
71;F000757;DESC PN F000757;06;BUY;KG;****;****;****;2
71;F000759;DESC PN F000759;06;BUY;KG;MPSO;****;****;3
71;F000760;DESC PN F000760;06;BUY;KG;MPSO;****;****;4
71;F000761;DESC PN F000761;06;BUY;KG;MPSO;****;****;4
71;F000762;DESC PN F000762;06;BUY;KG;MPSO;****;****;4
71;F000763;DESC PN F000763;08;BUY;KG;****;****;****;4
71;F000764;DESC PN F000764;08;BUY;KG;MPSO;****;****;6
71;F000765;DESC PN F000765;06;BUY;KG;****;****;****;4
71;F000766;DESC PN F000766;06;BUY;KG;****;****;****;4
71;F000767;DESC PN F000767;06;BUY;KG;****;****;****;3
71;F000768;DESC PN F000768;08;OTH;KG;****;****;;3
71;F000769;DESC PN F000769;06;BUY;KG;MPSO;****;****;4
71;F000770;DESC PN F000770;06;BUY;KG;MPLI;****;****;3
71;F000771;DESC PN F000771;06;BUY;KG;MPSO;****;****;3
71;F000772;DESC PN F000772;06;BUY;KG;MPSO;****;****;3
71;F000773;DESC PN F000773;06;BUY;KG;MPSO;****;****;3
71;F000774;DESC PN F000774;06;BUY;KG;MPSO;****;****;4
71;F000775;DESC PN F000775;06;BUY;KG;MPSO;****;****;4
71;F000776;DESC PN F000776;06;BUY;KG;MPSO;****;****;4
71;F000777;DESC PN F000777;06;BUY;KG;****;****;****;5
71;F000778;DESC PN F000778;06;BUY;KG;MPSO;****;****;4
71;F000779;DESC PN F000779;06;BUY;KG;****;****;****;4
71;F000780;DESC PN F000780;08;BUY;KG;MPSO;****;****;3
71;F000781;DESC PN F000781;06;BUY;KG;****;****;****;5
71;F000782;DESC PN F000782;06;BUY;KG;MPSO;****;****;4
71;F000783;DESC PN F000783;08;BUY;KG;MPSO;****;****;3
71;F000786;DESC PN F000786;06;BUY;KG;****;****;****;3
71;F000787;DESC PN F000787;08;BUY;KG;****;****;****;3
71;F000788;DESC PN F000788;06;BUY;KG;****;****;****;3
71;F000789;DESC PN F000789;08;BUY;KG;MPSO;****;****;4
71;F000790;DESC PN F000790;06;BUY;KG;MPSO;****;****;4
71;F000791;DESC PN F000791;08;BUY;KG;MPSO;****;****;4
71;F000792;DESC PN F000792;08;BUY;KG;MPSO;****;****;6
71;F000793;DESC PN F000793;06;BUY;KG;****;****;****;3
71;F000794;DESC PN F000794;06;BUY;KG;****;****;****;4
71;F000795;DESC PN F000795;06;BUY;KG;****;****;****;3
71;F000796;DESC PN F000796;06;BUY;KG;****;****;****;3
71;F000797;DESC PN F000797;06;BUY;KG;MPSO;****;****;3
71;F000798;DESC PN F000798;06;BUY;KG;****;****;****;4
71;F000799;DESC PN F000799;06;BUY;KG;****;****;****;4
71;F000800;DESC PN F000800;06;BUY;KG;****;****;****;4
71;F000801;DESC PN F000801;06;BUY;KG;****;****;****;4
71;F000802;DESC PN F000802;06;BUY;KG;****;****;****;4
71;F000803;DESC PN F000803;06;BUY;KG;****;****;****;4
71;F000804;DESC PN F000804;06;BUY;KG;****;****;****;2
71;F000805;DESC PN F000805;06;BUY;KG;****;****;****;4
71;F000806;DESC PN F000806;06;BUY;KG;****;****;****;4
71;F000807;DESC PN F000807;06;BUY;KG;****;****;****;4
71;F000808;DESC PN F000808;06;BUY;KG;****;****;****;4
71;F000809;DESC PN F000809;06;BUY;KG;****;****;****;4
71;F000810;DESC PN F000810;06;BUY;KG;****;****;****;4
71;F000811;DESC PN F000811;06;BUY;KG;****;****;****;4
71;F000813;DESC PN F000813;06;OTH;KG;****;;;2
71;F000814;DESC PN F000814;08;OTH;KG;****;;;3
71;F000815;DESC PN F000815;06;BUY;KG;MPSO;****;****;5
71;F000816;DESC PN F000816;06;BUY;KG;****;****;****;2
71;F000817;DESC PN F000817;06;OTH;KG;****;;;2
71;F000818;DESC PN F000818;06;OTH;KG;****;;;2
71;F000822;DESC PN F000822;08;BUY;KG;MPSO;****;****;5
71;F000823;DESC PN F000823;08;BUY;KG;****;****;****;5
71;F000824;DESC PN F000824;06;OTH;KG;****;;;2
71;F000825;DESC PN F000825;08;OTH;KG;****;;;2
71;F000826;DESC PN F000826;08;OTH;KG;****;;;2
71;F000827;DESC PN F000827;08;BUY;KG;MPLI;****;****;5
71;F000828;DESC PN F000828;08;BUY;KG;MPSO;****;****;5
71;F000830;DESC PN F000830;06;BUY;KG;MPSO;****;****;7
71;F000831;DESC PN F000831;08;BUY;KG;MPSO;****;****;7
71;F000832;DESC PN F000832;06;BUY;KG;MPSO;****;****;5
71;F000833;DESC PN F000833;06;BUY;KG;****;****;****;2
71;F000834;DESC PN F000834;06;BUY;KG;****;****;****;2
71;F000835;DESC PN F000835;06;BUY;KG;MPSO;****;****;3
71;F000836;DESC PN F000836;06;OTH;KG;****;;;2
71;F000837;DESC PN F000837;06;BUY;KG;****;****;****;3
71;F000838;DESC PN F000838;06;BUY;KG;****;****;****;3
71;F000839;DESC PN F000839;08;BUY;KG;****;****;****;3
71;F000840;DESC PN F000840;08;BUY;KG;MPSO;****;****;6
71;F000841;DESC PN F000841;06;BUY;KG;MPSO;****;****;7
71;F000842;DESC PN F000842;08;BUY;KG;****;****;****;4
71;F000843;DESC PN F000843;08;BUY;KG;MPSO;****;****;4
71;F000844;DESC PN F000844;06;BUY;KG;****;****;****;3
71;F000845;DESC PN F000845;06;BUY;KG;MPSO;****;****;3
71;F000846;DESC PN F000846;06;BUY;KG;MPSO;****;****;3
71;F000847;DESC PN F000847;08;BUY;KG;MPSO;****;****;6
71;F000848;DESC PN F000848;06;BUY;KG;MPSO;****;****;3
71;F000849;DESC PN F000849;06;BUY;KG;MPSO;****;****;3
71;F000850;DESC PN F000850;06;BUY;KG;****;****;****;3
71;F000851;DESC PN F000851;08;BUY;KG;MPSO;****;****;4
71;F000858;DESC PN F000858;06;BUY;KG;****;****;****;3
71;F000859;DESC PN F000859;06;BUY;KG;****;****;****;1
71;F000860;DESC PN F000860;06;BUY;KG;****;****;****;3
71;F000861;DESC PN F000861;06;BUY;KG;MPSO;****;****;3
71;F000862;DESC PN F000862;08;BUY;KG;MPSO;****;****;7
71;F000863;DESC PN F000863;06;BUY;KG;****;****;****;4
71;F000864;DESC PN F000864;06;BUY;KG;****;****;****;4
71;F000865;DESC PN F000865;06;BUY;KG;****;****;****;3
71;F000866;DESC PN F000866;06;BUY;KG;****;****;****;3
71;F000867;DESC PN F000867;08;BUY;KG;****;****;****;5
71;F000868;DESC PN F000868;08;BUY;KG;MPSO;****;****;5
71;F000869;DESC PN F000869;08;OTH;KG;MPSO;****;;4
71;F000871;DESC PN F000871;08;BUY;KG;MPSO;****;****;4
71;F000872;DESC PN F000872;06;BUY;KG;MPSO;****;****;3
71;F000873;DESC PN F000873;06;BUY;KG;MPSO;PREP;;4
71;F000874;DESC PN F000874;06;OTH;KG;MPSO;****;;4
71;F000875;DESC PN F000875;06;BUY;KG;MPSO;****;;3
71;F000876;DESC PN F000876;06;BUY;KG;MPSO;****;****;4
71;F000877;DESC PN F000877;06;BUY;KG;MPSO;****;****;5
71;F000878;DESC PN F000878;06;BUY;KG;MPSO;****;****;5
71;F000880;DESC PN F000880;08;BUY;KG;****;****;****;4
71;F000881;DESC PN F000881;06;BUY;KG;****;****;****;4
71;F000882;DESC PN F000882;06;BUY;KG;****;****;****;3
71;F000883;DESC PN F000883;08;BUY;KG;MPSO;****;****;4
71;F000884;DESC PN F000884;08;BUY;KG;****;****;****;3
71;F000885;DESC PN F000885;06;BUY;KG;MPSO;****;****;5
71;F000886;DESC PN F000886;06;OTH;KG;****;****;****;4
71;F000888;DESC PN F000888;08;OTH;KG;MPSO;****;;4
71;F000889;DESC PN F000889;06;BUY;KG;****;****;****;3
71;F000890;DESC PN F000890;08;BUY;KG;MPSO;****;****;5
71;F000891;DESC PN F000891;06;BUY;KG;****;****;****;4
71;F000892;DESC PN F000892;08;BUY;KG;****;****;****;3
71;F000893;DESC PN F000893;08;BUY;KG;MPSO;****;****;8
71;F000894;DESC PN F000894;08;BUY;KG;****;****;****;3
71;F000895;DESC PN F000895;06;BUY;KG;****;****;****;3
71;F000896;DESC PN F000896;06;BUY;KG;****;****;****;2
71;F000897;DESC PN F000897;06;BUY;KG;MPSO;****;****;4
71;F000898;DESC PN F000898;06;BUY;KG;MPSO;****;****;4
71;F000899;DESC PN F000899;06;BUY;KG;****;****;****;3
71;F000900;DESC PN F000900;08;BUY;KG;****;****;****;3
71;F000901;DESC PN F000901;08;BUY;KG;MPSO;****;****;3
71;F000902;DESC PN F000902;08;BUY;KG;****;****;****;3
71;F000903;DESC PN F000903;06;BUY;KG;****;****;****;2
71;F000904;DESC PN F000904;06;BUY;KG;MPSO;****;****;5
71;F000905;DESC PN F000905;08;BUY;KG;MPLI;****;****;5
71;F000906;DESC PN F000906;08;BUY;KG;****;****;****;2
71;F000907;DESC PN F000907;08;BUY;KG;MPSO;****;****;4
71;F000908;DESC PN F000908;06;BUY;KG;MPSO;****;****;5
71;F000909;DESC PN F000909;08;BUY;KG;****;****;****;2
71;F000910;DESC PN F000910;06;BUY;KG;****;****;****;3
71;F000911;DESC PN F000911;08;BUY;KG;****;****;****;3
71;F000912;DESC PN F000912;06;BUY;KG;MPSO;****;****;5
71;F000913;DESC PN F000913;06;BUY;KG;MPSO;****;****;7
71;F000914;DESC PN F000914;08;BUY;KG;MPSO;****;****;5
71;F000919;DESC PN F000919;06;OTH;KG;****;;;6
71;F000921;DESC PN F000921;08;BUY;KG;MPSO;****;****;4
71;F000922;DESC PN F000922;06;BUY;KG;MPLI;****;****;5
71;F000923;DESC PN F000923;06;BUY;KG;MPSO;****;****;5
71;F000924;DESC PN F000924;06;BUY;KG;MPSO;****;****;7
71;F000925;DESC PN F000925;08;BUY;KG;MPSO;****;****;4
71;F000926;DESC PN F000926;08;BUY;KG;MPSO;****;****;7
71;F000927;DESC PN F000927;06;BUY;KG;MPSO;****;****;8
71;F000928;DESC PN F000928;06;BUY;KG;MPSO;****;****;7
71;F000929;DESC PN F000929;06;OTH;KG;****;;;3
71;F000930;DESC PN F000930;06;BUY;KG;****;****;****;3
71;F000932;DESC PN F000932;06;OTH;KG;****;;;3
71;F000933;DESC PN F000933;06;OTH;KG;****;;;3
71;F000934;DESC PN F000934;06;OTH;KG;****;;;3
71;F000935;DESC PN F000935;06;OTH;KG;****;;;3
71;F000936;DESC PN F000936;06;OTH;KG;****;;;3
71;F000937;DESC PN F000937;06;OTH;KG;****;;;3
71;F000938;DESC PN F000938;06;OTH;KG;****;;;3
71;F000939;DESC PN F000939;08;BUY;KG;MPSO;****;****;4
71;F000940;DESC PN F000940;06;BUY;KG;****;****;****;3
71;F000941;DESC PN F000941;06;BUY;KG;****;****;****;2
71;F000942;DESC PN F000942;08;BUY;KG;****;****;****;3
71;F000943;DESC PN F000943;08;BUY;KG;MPSO;****;****;6
71;F000944;DESC PN F000944;06;BUY;KG;MPSO;****;****;6
71;F000945;DESC PN F000945;08;BUY;KG;MPSO;****;****;6
71;F000946;DESC PN F000946;08;BUY;KG;MPSO;****;****;6
71;F000947;DESC PN F000947;08;BUY;KG;MPSO;****;****;4
71;F000948;DESC PN F000948;08;BUY;KG;MPSO;****;****;3
71;F000949;DESC PN F000949;06;BUY;KG;MPSO;****;****;4
71;F000950;DESC PN F000950;08;BUY;KG;MPSO;****;****;3
71;F000951;DESC PN F000951;06;BUY;KG;MPSO;****;****;5
71;F000954;DESC PN F000954;08;BUY;KG;****;****;****;4
71;F000955;DESC PN F000955;06;BUY;KG;****;****;****;4
71;F000956;DESC PN F000956;08;BUY;KG;MPSO;****;****;4
71;F000959;DESC PN F000959;08;BUY;KG;****;****;****;4
71;F000960;DESC PN F000960;08;BUY;KG;MPSO;****;****;5
71;F000961;DESC PN F000961;06;BUY;KG;MPSO;****;****;5
71;F000962;DESC PN F000962;06;BUY;KG;****;****;****;5
71;F000963;DESC PN F000963;08;BUY;KG;****;****;****;4
71;F000964;DESC PN F000964;08;BUY;KG;****;****;****;3
71;F000968;DESC PN F000968;08;BUY;KG;****;****;****;3
71;F000969;DESC PN F000969;08;BUY;KG;MPSO;****;****;6
71;F000970;DESC PN F000970;08;BUY;KG;****;****;****;3
71;F000971;DESC PN F000971;08;BUY;KG;****;****;****;4
71;F000972;DESC PN F000972;06;BUY;KG;MPSO;****;****;7
71;F000973;DESC PN F000973;08;BUY;KG;****;****;****;3
71;F000974;DESC PN F000974;06;BUY;KG;****;****;****;4
71;F000975;DESC PN F000975;06;BUY;KG;****;****;****;3
71;F000976;DESC PN F000976;08;OTH;KG;****;****;****;4
71;F000977;DESC PN F000977;06;BUY;KG;MPSO;****;****;6
71;F000978;DESC PN F000978;08;BUY;KG;MPSO;****;****;8
71;F000979;DESC PN F000979;08;BUY;KG;****;****;****;3
71;F000981;DESC PN F000981;06;BUY;KG;MPSO;****;****;3
71;F000982;DESC PN F000982;06;BUY;KG;MPSO;****;****;3
71;F000983;DESC PN F000983;08;BUY;KG;MPSO;****;****;4
71;F000984;DESC PN F000984;08;BUY;KG;****;****;****;3
71;F000985;DESC PN F000985;08;BUY;KG;****;****;****;3
71;F000986;DESC PN F000986;06;BUY;KG;MPSO;****;****;7
71;F000987;DESC PN F000987;06;OTH;KG;MPLI;****;****;1
71;F000988;DESC PN F000988;06;BUY;KG;****;****;****;0
71;F000989;DESC PN F000989;06;BUY;KG;MPSO;****;****;5
71;F000990;DESC PN F000990;06;BUY;KG;MPSO;****;****;6
71;F000992;DESC PN F000992;06;BUY;KG;****;****;****;3
71;F000993;DESC PN F000993;06;BUY;KG;MPSO;****;****;5
71;F000994;DESC PN F000994;06;BUY;KG;MPSO;****;****;3
71;F000995;DESC PN F000995;08;OTH;KG;****;****;****;3
71;F000996;DESC PN F000996;08;BUY;KG;****;****;****;4
71;F000997;DESC PN F000997;06;BUY;KG;****;****;****;2
71;F000998;DESC PN F000998;06;BUY;KG;MPSO;****;****;4
71;F000999;DESC PN F000999;06;BUY;KG;MPSO;****;****;4
71;F001000;DESC PN F001000;06;BUY;KG;MPSO;****;****;4
71;F001001;DESC PN F001001;06;BUY;KG;****;****;****;4
71;F001002;DESC PN F001002;08;BUY;KG;MPSO;****;****;6
71;F001003;DESC PN F001003;08;BUY;KG;****;****;****;3
71;F001005;DESC PN F001005;06;BUY;KG;****;****;****;3
71;F001006;DESC PN F001006;06;BUY;KG;****;****;****;3
71;F001007;DESC PN F001007;06;BUY;KG;****;****;****;2
71;F001008;DESC PN F001008;06;BUY;KG;MPSO;****;****;4
71;F001009;DESC PN F001009;06;BUY;KG;****;****;****;3
71;F001010;DESC PN F001010;06;BUY;KG;MPSO;****;****;6
71;F001011;DESC PN F001011;06;BUY;KG;****;****;****;3
71;F001012;DESC PN F001012;06;BUY;KG;MPSO;****;****;3
71;F001013;DESC PN F001013;08;BUY;KG;MPSO;****;****;6
71;F001014;DESC PN F001014;08;BUY;KG;****;****;****;5
71;F001015;DESC PN F001015;08;BUY;KG;****;****;****;4
71;F001016;DESC PN F001016;08;BUY;KG;MPSO;****;****;5
71;F001017;DESC PN F001017;06;BUY;KG;MPSO;****;****;4
71;F001018;DESC PN F001018;06;BUY;KG;****;****;****;5
71;F001023;DESC PN F001023;06;BUY;KG;MPSO;****;****;4
71;F001024;DESC PN F001024;06;BUY;KG;****;****;****;4
71;F001025;DESC PN F001025;08;BUY;KG;MPSO;****;****;5
71;F001026;DESC PN F001026;06;BUY;KG;****;****;****;5
71;F001027;DESC PN F001027;06;BUY;KG;****;****;****;3
71;F001028;DESC PN F001028;06;BUY;KG;****;****;****;4
71;F001029;DESC PN F001029;06;BUY;KG;****;****;****;2
71;F001030;DESC PN F001030;06;BUY;KG;MPSO;****;****;3
71;F001031;DESC PN F001031;08;BUY;KG;MPSO;****;****;7
71;F001032;DESC PN F001032;08;BUY;KG;MPSO;****;****;6
71;F001035;DESC PN F001035;08;BUY;KG;MPSO;****;****;4
71;F001036;DESC PN F001036;06;BUY;KG;****;****;****;3
71;F001037;DESC PN F001037;08;BUY;KG;MPSO;****;****;4
71;F001038;DESC PN F001038;08;BUY;KG;MPSO;****;****;5
71;F001039;DESC PN F001039;06;BUY;KG;****;****;****;3
71;F001040;DESC PN F001040;06;BUY;KG;****;****;****;4
71;F001041;DESC PN F001041;08;BUY;KG;MPSO;****;****;6
71;F001042;DESC PN F001042;06;BUY;KG;MPSO;****;****;7
71;F001043;DESC PN F001043;06;BUY;KG;****;****;****;3
71;F001045;DESC PN F001045;06;BUY;KG;MPSO;****;****;6
71;F001046;DESC PN F001046;06;BUY;KG;MPSO;****;****;6
71;F001047;DESC PN F001047;06;BUY;KG;MPSO;****;****;6
71;F001048;DESC PN F001048;06;BUY;KG;MPSO;****;****;5
71;F001049;DESC PN F001049;06;BUY;KG;****;****;****;3
71;F001051;DESC PN F001051;06;BUY;KG;MPSO;****;****;5
71;F001052;DESC PN F001052;06;BUY;KG;****;****;****;2
71;F001053;DESC PN F001053;06;BUY;KG;MPSO;****;****;4
71;F001054;DESC PN F001054;06;BUY;KG;MPSO;****;****;5
71;F001055;DESC PN F001055;06;BUY;KG;MPSO;****;****;5
71;F001057;DESC PN F001057;08;BUY;KG;MPSO;****;****;3
71;F001058;DESC PN F001058;06;BUY;KG;MPSO;****;****;5
71;F001059;DESC PN F001059;06;BUY;KG;MPSO;****;****;3
71;F001060;DESC PN F001060;06;BUY;KG;MPSO;****;****;5
71;F001061;DESC PN F001061;06;BUY;KG;MPSO;****;****;5
71;F001062;DESC PN F001062;08;BUY;KG;MPSO;****;****;4
