PLANT;SUPP_CODE;SUPP_NAME;COUNTRY
71;S3258;Supplier name:S3258;I
71;S3259;Supplier name:S3259;I
71;S3260;Supplier name:S3260;CH
71;S3261;Supplier name:S3261;I
71;S3262;Supplier name:S3262;I
71;S3263;Supplier name:S3263;GB
71;S3264;Supplier name:S3264;I
71;S3265;Supplier name:S3265;I
71;S3266;Supplier name:S3266;I
71;S3267;Supplier name:S3267;I
71;S3268;Supplier name:S3268;I
71;S3269;Supplier name:S3269;I
71;S3270;Supplier name:S3270;I
71;S3271;Supplier name:S3271;I
71;S3272;Supplier name:S3272;I
71;S3273;Supplier name:S3273;I
71;S3274;Supplier name:S3274;I
71;S3275;Supplier name:S3275;F
71;S3276;Supplier name:S3276;I
71;S3277;Supplier name:S3277;I
71;S3278;Supplier name:S3278;I
71;S3279;Supplier name:S3279;I
71;S3280;Supplier name:S3280;I
71;S3281;Supplier name:S3281;I
71;S3282;Supplier name:S3282;I
71;S3283;Supplier name:S3283;I
71;S3284;Supplier name:S3284;I
71;S3285;Supplier name:S3285;I
71;S3286;Supplier name:S3286;I
71;S3287;Supplier name:S3287;I
71;S3288;Supplier name:S3288;I
71;S3289;Supplier name:S3289;I
71;S3290;Supplier name:S3290;I
71;S3291;Supplier name:S3291;I
71;S3292;Supplier name:S3292;I
71;S3293;Supplier name:S3293;I
71;S3294;Supplier name:S3294;GB
71;S3295;Supplier name:S3295;D
71;S3296;Supplier name:S3296;I
71;S3297;Supplier name:S3297;I
71;S3300;Supplier name:S3300;I
71;S3301;Supplier name:S3301;I
71;S3302;Supplier name:S3302;I
71;S3303;Supplier name:S3303;I
71;S3304;Supplier name:S3304;I
71;S3306;Supplier name:S3306;CN
71;S3307;Supplier name:S3307;I
71;S3308;Supplier name:S3308;I
71;S3309;Supplier name:S3309;I
71;S3310;Supplier name:S3310;IRL
71;S3311;Supplier name:S3311;GB
71;S3312;Supplier name:S3312;I
71;S3313;Supplier name:S3313;I
71;S3314;Supplier name:S3314;I
71;S3315;Supplier name:S3315;I
71;S3316;Supplier name:S3316;I
71;S3317;Supplier name:S3317;I
71;S3318;Supplier name:S3318;F
71;S3319;Supplier name:S3319;I
71;S3320;Supplier name:S3320;I
71;S3321;Supplier name:S3321;I
71;S3322;Supplier name:S3322;I
71;S3323;Supplier name:S3323;I
71;S3324;Supplier name:S3324;A
71;S3325;Supplier name:S3325;I
71;S3326;Supplier name:S3326;I
71;S3327;Supplier name:S3327;USA
71;S3328;Supplier name:S3328;CN
71;S3329;Supplier name:S3329;I
71;S3330;Supplier name:S3330;CN
71;S3331;Supplier name:S3331;USA
71;S3332;Supplier name:S3332;USA
71;S3333;Supplier name:S3333;USA
71;S3334;Supplier name:S3334;CN
71;S3335;Supplier name:S3335;I
71;S3336;Supplier name:S3336;I
71;S3337;Supplier name:S3337;I
71;S3338;Supplier name:S3338;I
71;S3339;Supplier name:S3339;I
71;S3340;Supplier name:S3340;GB
71;S3341;Supplier name:S3341;D
71;S3342;Supplier name:S3342;I
71;S3343;Supplier name:S3343;I
71;S3344;Supplier name:S3344;I
71;S3345;Supplier name:S3345;I
71;S3346;Supplier name:S3346;I
71;S3347;Supplier name:S3347;F
71;S3348;Supplier name:S3348;I
71;S3349;Supplier name:S3349;I
71;S3350;Supplier name:S3350;USA
71;S3351;Supplier name:S3351;I
71;S3352;Supplier name:S3352;I
71;S3353;Supplier name:S3353;I
71;S3354;Supplier name:S3354;I
71;S3355;Supplier name:S3355;I
71;S3356;Supplier name:S3356;I
71;S3357;Supplier name:S3357;I
71;S3358;Supplier name:S3358;I
71;S3359;Supplier name:S3359;I
71;S3360;Supplier name:S3360;I
71;S3361;Supplier name:S3361;I
71;S3362;Supplier name:S3362;I
71;S3363;Supplier name:S3363;ITD
71;S3364;Supplier name:S3364;I
71;S3365;Supplier name:S3365;I
71;S3366;Supplier name:S3366;D
71;S3367;Supplier name:S3367;I
71;S3368;Supplier name:S3368;E
71;S3369;Supplier name:S3369;D
71;S3370;Supplier name:S3370;I
71;S3371;Supplier name:S3371;D
71;S3372;Supplier name:S3372;I
71;S3373;Supplier name:S3373;I
71;S3374;Supplier name:S3374;I
71;S3375;Supplier name:S3375;B
71;S3376;Supplier name:S3376;I
71;S3377;Supplier name:S3377;I
71;S3378;Supplier name:S3378;I
71;S3379;Supplier name:S3379;I
71;S3380;Supplier name:S3380;I
71;S3381;Supplier name:S3381;I
71;S3382;Supplier name:S3382;I
71;S3383;Supplier name:S3383;I
71;S3384;Supplier name:S3384;PL
71;S3385;Supplier name:S3385;I
71;S3386;Supplier name:S3386;I
71;S3387;Supplier name:S3387;I
71;S3388;Supplier name:S3388;I
71;S3389;Supplier name:S3389;I
71;S3390;Supplier name:S3390;I
71;S3391;Supplier name:S3391;I
71;S3392;Supplier name:S3392;NL
71;S3393;Supplier name:S3393;I
71;S3394;Supplier name:S3394;I
71;S3395;Supplier name:S3395;A
71;S3396;Supplier name:S3396;I
71;S3397;Supplier name:S3397;I
71;S3398;Supplier name:S3398;I
71;S3399;Supplier name:S3399;I
71;S3400;Supplier name:S3400;GB
71;S3401;Supplier name:S3401;I
71;S3402;Supplier name:S3402;I
71;S3403;Supplier name:S3403;I
71;S3404;Supplier name:S3404;I
71;S3405;Supplier name:S3405;I
71;S3406;Supplier name:S3406;I
71;S3407;Supplier name:S3407;I
71;S3408;Supplier name:S3408;I
71;S3409;Supplier name:S3409;I
71;S3410;Supplier name:S3410;CN
71;S3411;Supplier name:S3411;USA
71;S3412;Supplier name:S3412;I
71;S3413;Supplier name:S3413;I
71;S3414;Supplier name:S3414;D
71;S3415;Supplier name:S3415;PL
71;S3416;Supplier name:S3416;I
71;S3417;Supplier name:S3417;I
71;S3418;Supplier name:S3418;I
71;S3419;Supplier name:S3419;I
71;S3420;Supplier name:S3420;D
71;S3421;Supplier name:S3421;E
71;S3422;Supplier name:S3422;USA
71;S3423;Supplier name:S3423;USA
71;S3424;Supplier name:S3424;NL
71;S3425;Supplier name:S3425;I
71;S3426;Supplier name:S3426;I
71;S3427;Supplier name:S3427;I
71;S3428;Supplier name:S3428;I
71;S3429;Supplier name:S3429;I
71;S3430;Supplier name:S3430;I
71;S3431;Supplier name:S3431;I
71;S3432;Supplier name:S3432;I
71;S3433;Supplier name:S3433;I
71;S3434;Supplier name:S3434;I
71;S3435;Supplier name:S3435;I
71;S3436;Supplier name:S3436;I
71;S3437;Supplier name:S3437;F
71;S3438;Supplier name:S3438;I
71;S3439;Supplier name:S3439;I
71;S3440;Supplier name:S3440;ITD
71;S3441;Supplier name:S3441;I
71;S3442;Supplier name:S3442;I
71;S3443;Supplier name:S3443;I
71;S3444;Supplier name:S3444;I
71;S3445;Supplier name:S3445;I
71;S3446;Supplier name:S3446;I
71;S3447;Supplier name:S3447;F
71;S3448;Supplier name:S3448;D
71;S3449;Supplier name:S3449;I
71;S3450;Supplier name:S3450;I
71;S3451;Supplier name:S3451;GB
71;S3452;Supplier name:S3452;I
71;S3453;Supplier name:S3453;I
71;S3454;Supplier name:S3454;I
71;S3455;Supplier name:S3455;I
71;S3456;Supplier name:S3456;I
71;S3457;Supplier name:S3457;D
71;S3458;Supplier name:S3458;GB
71;S3459;Supplier name:S3459;I
71;S3460;Supplier name:S3460;I
71;S3461;Supplier name:S3461;I
71;S3462;Supplier name:S3462;I
71;S3463;Supplier name:S3463;I
71;S3464;Supplier name:S3464;I
71;S3465;Supplier name:S3465;I
71;S3466;Supplier name:S3466;I
71;S3467;Supplier name:S3467;I
71;S3468;Supplier name:S3468;I
71;S3469;Supplier name:S3469;I
71;S3470;Supplier name:S3470;I
71;S3471;Supplier name:S3471;I
71;S3472;Supplier name:S3472;I
71;S3473;Supplier name:S3473;I
71;S3474;Supplier name:S3474;I
71;S3475;Supplier name:S3475;I
71;S3476;Supplier name:S3476;I
71;S3477;Supplier name:S3477;GB
71;S3478;Supplier name:S3478;I
71;S3479;Supplier name:S3479;I
71;S3480;Supplier name:S3480;USA
71;S3481;Supplier name:S3481;NL
71;S3482;Supplier name:S3482;GB
71;S3484;Supplier name:S3484;SK
71;S3485;Supplier name:S3485;I
71;S3486;Supplier name:S3486;I
71;S3487;Supplier name:S3487;I
71;S3488;Supplier name:S3488;I
71;S3489;Supplier name:S3489;F
71;S3490;Supplier name:S3490;I
71;S3491;Supplier name:S3491;I
71;S3492;Supplier name:S3492;ITD
71;S3493;Supplier name:S3493;I
71;S3494;Supplier name:S3494;I
71;S3495;Supplier name:S3495;I
71;S3496;Supplier name:S3496;I
71;S3497;Supplier name:S3497;I
71;S3498;Supplier name:S3498;I
71;S3499;Supplier name:S3499;I
71;S3500;Supplier name:S3500;GB
71;S3501;Supplier name:S3501;I
71;S3502;Supplier name:S3502;IE
71;S3504;Supplier name:S3504;NL
71;S3505;Supplier name:S3505;I
71;S3506;Supplier name:S3506;I
71;S3507;Supplier name:S3507;I
71;S3508;Supplier name:S3508;I
71;S3509;Supplier name:S3509;D
71;S3510;Supplier name:S3510;F
71;S3511;Supplier name:S3511;D
71;S3512;Supplier name:S3512;I
71;S3513;Supplier name:S3513;GR
71;S3514;Supplier name:S3514;I
71;S3515;Supplier name:S3515;I
71;S3516;Supplier name:S3516;I
71;S3517;Supplier name:S3517;I
71;S3518;Supplier name:S3518;I
71;S3519;Supplier name:S3519;I
71;S3520;Supplier name:S3520;I
71;S3521;Supplier name:S3521;I
71;S3522;Supplier name:S3522;I
71;S3523;Supplier name:S3523;I
71;S3524;Supplier name:S3524;USA
71;S3525;Supplier name:S3525;I
71;S3526;Supplier name:S3526;I
71;S3527;Supplier name:S3527;I
71;S3528;Supplier name:S3528;I
71;S3529;Supplier name:S3529;I
71;S3530;Supplier name:S3530;E
71;S3531;Supplier name:S3531;I
71;S3532;Supplier name:S3532;I
71;S3533;Supplier name:S3533;I
71;S3534;Supplier name:S3534;I
71;S3535;Supplier name:S3535;I
71;S3536;Supplier name:S3536;I
71;S3537;Supplier name:S3537;USA
71;S3538;Supplier name:S3538;I
71;S3539;Supplier name:S3539;GB
71;S3540;Supplier name:S3540;NL
71;S3541;Supplier name:S3541;I
71;S3542;Supplier name:S3542;I
71;S3543;Supplier name:S3543;I
71;S3544;Supplier name:S3544;I
71;S3545;Supplier name:S3545;D
71;S3546;Supplier name:S3546;I
71;S3547;Supplier name:S3547;I
71;S3548;Supplier name:S3548;I
71;S3549;Supplier name:S3549;I
71;S3550;Supplier name:S3550;I
71;S3551;Supplier name:S3551;I
71;S3552;Supplier name:S3552;I
71;S3553;Supplier name:S3553;I
71;S3554;Supplier name:S3554;I
71;S3555;Supplier name:S3555;I
71;S3556;Supplier name:S3556;I
71;S3557;Supplier name:S3557;I
71;S3558;Supplier name:S3558;I
71;S3559;Supplier name:S3559;I
71;S3560;Supplier name:S3560;I
71;S3561;Supplier name:S3561;I
71;S3562;Supplier name:S3562;GB
71;S3563;Supplier name:S3563;I
71;S3564;Supplier name:S3564;I
71;S3565;Supplier name:S3565;I
71;S3566;Supplier name:S3566;I
71;S3567;Supplier name:S3567;I
71;S3568;Supplier name:S3568;I
71;S3569;Supplier name:S3569;I
71;S3570;Supplier name:S3570;USA
71;S3571;Supplier name:S3571;I
71;S3572;Supplier name:S3572;I
71;S3573;Supplier name:S3573;GB
71;S3574;Supplier name:S3574;I
71;S3575;Supplier name:S3575;I
71;S3576;Supplier name:S3576;PL
71;S3577;Supplier name:S3577;D
71;S3578;Supplier name:S3578;I
71;S3579;Supplier name:S3579;I
71;S3580;Supplier name:S3580;I
71;S3581;Supplier name:S3581;I
71;S3582;Supplier name:S3582;I
71;S3583;Supplier name:S3583;I
71;S3584;Supplier name:S3584;I
71;S3585;Supplier name:S3585;I
71;S3586;Supplier name:S3586;E
71;S3587;Supplier name:S3587;I
71;S3588;Supplier name:S3588;I
71;S3589;Supplier name:S3589;I
71;S3590;Supplier name:S3590;I
71;S3591;Supplier name:S3591;I
71;S3592;Supplier name:S3592;I
71;S3593;Supplier name:S3593;I
71;S3594;Supplier name:S3594;I
71;S3595;Supplier name:S3595;CH
71;S3596;Supplier name:S3596;I
71;S3597;Supplier name:S3597;CH
71;S3598;Supplier name:S3598;I
71;S3599;Supplier name:S3599;E
71;S3600;Supplier name:S3600;I
71;S3601;Supplier name:S3601;I
71;S3602;Supplier name:S3602;I
71;S3603;Supplier name:S3603;D
71;S3604;Supplier name:S3604;I
71;S3605;Supplier name:S3605;I
71;S3606;Supplier name:S3606;I
71;S3607;Supplier name:S3607;I
71;S3608;Supplier name:S3608;E
71;S3609;Supplier name:S3609;GB
71;S3610;Supplier name:S3610;I
71;S3611;Supplier name:S3611;I
71;S3612;Supplier name:S3612;PL
71;S3613;Supplier name:S3613;F
71;S3614;Supplier name:S3614;D
71;S3615;Supplier name:S3615;F
71;S3616;Supplier name:S3616;I
71;S3617;Supplier name:S3617;I
71;S3618;Supplier name:S3618;I
71;S3619;Supplier name:S3619;NL
71;S3620;Supplier name:S3620;I
71;S3621;Supplier name:S3621;CH
71;S3622;Supplier name:S3622;I
71;S3623;Supplier name:S3623;DK
71;S3624;Supplier name:S3624;I
71;S3625;Supplier name:S3625;I
71;S3626;Supplier name:S3626;I
71;S3627;Supplier name:S3627;I
71;S3628;Supplier name:S3628;I
71;S3629;Supplier name:S3629;I
71;S3630;Supplier name:S3630;I
71;S3631;Supplier name:S3631;I
71;S3632;Supplier name:S3632;E
71;S3633;Supplier name:S3633;I
71;S3634;Supplier name:S3634;I
71;S3635;Supplier name:S3635;PL
71;S3636;Supplier name:S3636;I
71;S3637;Supplier name:S3637;D
71;S3638;Supplier name:S3638;F
71;S3639;Supplier name:S3639;I
71;S3640;Supplier name:S3640;I
71;S3641;Supplier name:S3641;CN
71;S3642;Supplier name:S3642;D
71;S3643;Supplier name:S3643;I
71;S3644;Supplier name:S3644;SI
71;S3645;Supplier name:S3645;I
71;S3646;Supplier name:S3646;E
71;S3647;Supplier name:S3647;I
71;S3648;Supplier name:S3648;I
71;S3649;Supplier name:S3649;I
71;S3650;Supplier name:S3650;I
71;S3651;Supplier name:S3651;I
71;S3652;Supplier name:S3652;I
71;S3653;Supplier name:S3653;I
71;S3654;Supplier name:S3654;I
71;S3655;Supplier name:S3655;I
71;S3656;Supplier name:S3656;CN
71;S3657;Supplier name:S3657;ITD
71;S3658;Supplier name:S3658;I
71;S3659;Supplier name:S3659;D
71;S3660;Supplier name:S3660;I
71;S3661;Supplier name:S3661;I
71;S3662;Supplier name:S3662;E
71;S3663;Supplier name:S3663;I
71;S3664;Supplier name:S3664;F
71;S3665;Supplier name:S3665;I
71;S3666;Supplier name:S3666;E
71;S3667;Supplier name:S3667;I
71;S3668;Supplier name:S3668;USA
71;S3669;Supplier name:S3669;I
71;S3670;Supplier name:S3670;E
71;S3671;Supplier name:S3671;CH
71;S3672;Supplier name:S3672;I
71;S3673;Supplier name:S3673;E
71;S3674;Supplier name:S3674;E
71;S3675;Supplier name:S3675;NL
71;S3676;Supplier name:S3676;ISR
71;S3677;Supplier name:S3677;I
71;S3678;Supplier name:S3678;D
71;S3679;Supplier name:S3679;I
71;S3680;Supplier name:S3680;D
71;S3681;Supplier name:S3681;I
71;S3682;Supplier name:S3682;D
71;S3683;Supplier name:S3683;CH
71;S3684;Supplier name:S3684;CH
71;S3685;Supplier name:S3685;I
71;S3686;Supplier name:S3686;I
71;S3687;Supplier name:S3687;I
71;S3688;Supplier name:S3688;I
71;S3689;Supplier name:S3689;CN
71;S3690;Supplier name:S3690;D
71;S3691;Supplier name:S3691;I
71;S3692;Supplier name:S3692;E
71;S3693;Supplier name:S3693;E
71;S3694;Supplier name:S3694;F
71;S3695;Supplier name:S3695;NL
71;S3696;Supplier name:S3696;I
71;S3697;Supplier name:S3697;I
71;S3698;Supplier name:S3698;I
71;S3699;Supplier name:S3699;E
71;S3700;Supplier name:S3700;I
71;S3701;Supplier name:S3701;I
71;S3702;Supplier name:S3702;I
71;S3703;Supplier name:S3703;CN
71;S3704;Supplier name:S3704;IE
71;S3705;Supplier name:S3705;I
71;S3706;Supplier name:S3706;I
71;S3707;Supplier name:S3707;I
71;S3708;Supplier name:S3708;I
71;S3709;Supplier name:S3709;I
71;S3710;Supplier name:S3710;D
71;S3711;Supplier name:S3711;I
71;S3712;Supplier name:S3712;I
71;S3713;Supplier name:S3713;I
71;S3714;Supplier name:S3714;D
71;S3715;Supplier name:S3715;I
71;S3716;Supplier name:S3716;I
71;S3717;Supplier name:S3717;I
71;S3718;Supplier name:S3718;SK
71;S3719;Supplier name:S3719;I
71;S3720;Supplier name:S3720;I
71;S3721;Supplier name:S3721;I
71;S3722;Supplier name:S3722;I
71;S3723;Supplier name:S3723;F
71;S3724;Supplier name:S3724;I
71;S3725;Supplier name:S3725;I
71;S3726;Supplier name:S3726;I
71;S3727;Supplier name:S3727;I
71;S3728;Supplier name:S3728;I
71;S3729;Supplier name:S3729;USA
71;S3730;Supplier name:S3730;I
71;S3731;Supplier name:S3731;F
71;S3732;Supplier name:S3732;CH
71;S3733;Supplier name:S3733;I
71;S3734;Supplier name:S3734;I
71;S3735;Supplier name:S3735;D
71;S3736;Supplier name:S3736;D
71;S3737;Supplier name:S3737;I
71;S3738;Supplier name:S3738;F
71;S3739;Supplier name:S3739;E
71;S3740;Supplier name:S3740;D
71;S3741;Supplier name:S3741;I
71;S3742;Supplier name:S3742;GB
71;S3743;Supplier name:S3743;USA
71;S3744;Supplier name:S3744;I
71;S3745;Supplier name:S3745;F
71;S3746;Supplier name:S3746;I
71;S3747;Supplier name:S3747;USA
71;S3748;Supplier name:S3748;I
71;S3749;Supplier name:S3749;I
71;S3750;Supplier name:S3750;CH
71;S3751;Supplier name:S3751;B
71;S3752;Supplier name:S3752;I
71;S3753;Supplier name:S3753;I
71;S3754;Supplier name:S3754;E
71;S3755;Supplier name:S3755;I
71;S3756;Supplier name:S3756;NL
71;S3757;Supplier name:S3757;D
71;S3759;Supplier name:S3759;I
71;S3760;Supplier name:S3760;CN
71;S3761;Supplier name:S3761;CN
71;S3762;Supplier name:S3762;CN
71;S3763;Supplier name:S3763;I
71;S3764;Supplier name:S3764;I
71;S3765;Supplier name:S3765;I
71;S3766;Supplier name:S3766;CH
71;S3767;Supplier name:S3767;I
71;S3768;Supplier name:S3768;USA
71;S3769;Supplier name:S3769;I
71;S3770;Supplier name:S3770;I
71;S3771;Supplier name:S3771;LV
71;S3772;Supplier name:S3772;I
71;S3773;Supplier name:S3773;I
71;S3774;Supplier name:S3774;I
71;S3775;Supplier name:S3775;I
71;S3776;Supplier name:S3776;I
71;S3777;Supplier name:S3777;I
71;S3778;Supplier name:S3778;I
71;S3779;Supplier name:S3779;I
71;S3780;Supplier name:S3780;I
71;S3781;Supplier name:S3781;I
71;S3782;Supplier name:S3782;CH
71;S3783;Supplier name:S3783;I
71;S3784;Supplier name:S3784;PL
71;S3785;Supplier name:S3785;F
71;S3786;Supplier name:S3786;I
71;S3787;Supplier name:S3787;I
71;S3788;Supplier name:S3788;GB
71;S3789;Supplier name:S3789;I
71;S3790;Supplier name:S3790;I
71;S3791;Supplier name:S3791;I
71;S3792;Supplier name:S3792;I
71;S3793;Supplier name:S3793;I
71;S3794;Supplier name:S3794;I
71;S3795;Supplier name:S3795;I
71;S3796;Supplier name:S3796;USA
71;S3797;Supplier name:S3797;CH
71;S3798;Supplier name:S3798;CN
71;S3799;Supplier name:S3799;NL
71;S3800;Supplier name:S3800;I
71;S3801;Supplier name:S3801;D
71;S3802;Supplier name:S3802;ITD
71;S3803;Supplier name:S3803;I
71;S3804;Supplier name:S3804;I
71;S3805;Supplier name:S3805;GB
71;S3806;Supplier name:S3806;I
71;S3807;Supplier name:S3807;E
71;S3808;Supplier name:S3808;I
71;S3809;Supplier name:S3809;I
71;S3810;Supplier name:S3810;I
71;S3811;Supplier name:S3811;I
71;S3812;Supplier name:S3812;I
71;S3813;Supplier name:S3813;I
71;S3814;Supplier name:S3814;I
71;S3815;Supplier name:S3815;D
71;S3816;Supplier name:S3816;A
71;S3817;Supplier name:S3817;IRL
71;S3818;Supplier name:S3818;I
71;S3819;Supplier name:S3819;USA
71;S3820;Supplier name:S3820;I
71;S3821;Supplier name:S3821;I
71;S3822;Supplier name:S3822;I
71;S3823;Supplier name:S3823;I
71;S3824;Supplier name:S3824;IE
71;S3825;Supplier name:S3825;I
71;S3826;Supplier name:S3826;I
71;S3827;Supplier name:S3827;I
71;S3828;Supplier name:S3828;PL
71;S3829;Supplier name:S3829;CZ
71;S3830;Supplier name:S3830;GB
71;S3831;Supplier name:S3831;D
71;S3832;Supplier name:S3832;E
71;S3833;Supplier name:S3833;NL
71;S3834;Supplier name:S3834;I
71;S3835;Supplier name:S3835;USA
71;S3836;Supplier name:S3836;I
71;S3837;Supplier name:S3837;I
71;S3838;Supplier name:S3838;CN
71;S3839;Supplier name:S3839;I
71;S3840;Supplier name:S3840;SF
71;S3841;Supplier name:S3841;USA
71;S3842;Supplier name:S3842;I
71;S3844;Supplier name:S3844;I
71;S3845;Supplier name:S3845;I
71;S3846;Supplier name:S3846;NL
71;S3847;Supplier name:S3847;I
71;S3848;Supplier name:S3848;I
71;S3849;Supplier name:S3849;I
71;S3850;Supplier name:S3850;CN
71;S3851;Supplier name:S3851;TUR
71;S3852;Supplier name:S3852;I
71;S3853;Supplier name:S3853;I
71;S3854;Supplier name:S3854;I
71;S3855;Supplier name:S3855;I
71;S3856;Supplier name:S3856;CN
71;S3857;Supplier name:S3857;D
71;S3858;Supplier name:S3858;I
71;S3859;Supplier name:S3859;E
71;S3860;Supplier name:S3860;D
71;S3861;Supplier name:S3861;PL
71;S3862;Supplier name:S3862;I
71;S3863;Supplier name:S3863;USA
71;S3864;Supplier name:S3864;I
71;S3865;Supplier name:S3865;I
71;S3866;Supplier name:S3866;SG
71;S3867;Supplier name:S3867;I
71;S3868;Supplier name:S3868;I
71;S3869;Supplier name:S3869;I
71;S3870;Supplier name:S3870;D
71;S3871;Supplier name:S3871;I
71;S3872;Supplier name:S3872;F
71;S3873;Supplier name:S3873;I
71;S3874;Supplier name:S3874;I
71;S3875;Supplier name:S3875;I
71;S3876;Supplier name:S3876;I
71;S3877;Supplier name:S3877;D
71;S3878;Supplier name:S3878;USA
71;S3879;Supplier name:S3879;CN
71;S3880;Supplier name:S3880;I
71;S3881;Supplier name:S3881;I
71;S3882;Supplier name:S3882;I
71;S3883;Supplier name:S3883;CN
71;S3884;Supplier name:S3884;I
71;S3885;Supplier name:S3885;I
71;S3886;Supplier name:S3886;I
71;S3887;Supplier name:S3887;D
71;S3888;Supplier name:S3888;I
71;S3889;Supplier name:S3889;I
71;S3890;Supplier name:S3890;I
71;S3891;Supplier name:S3891;I
71;S3892;Supplier name:S3892;HU
71;S3893;Supplier name:S3893;D
71;S3894;Supplier name:S3894;I
71;S3895;Supplier name:S3895;SF
71;S3896;Supplier name:S3896;R
71;S3898;Supplier name:S3898;I
71;S3899;Supplier name:S3899;I
71;S3900;Supplier name:S3900;I
71;S3901;Supplier name:S3901;CH
71;S3902;Supplier name:S3902;I
71;S3903;Supplier name:S3903;I
71;S3904;Supplier name:S3904;I
71;S3905;Supplier name:S3905;I
71;S3906;Supplier name:S3906;CN
71;S3907;Supplier name:S3907;I
71;S3908;Supplier name:S3908;I
71;S3909;Supplier name:S3909;I
71;S3910;Supplier name:S3910;D
71;S3911;Supplier name:S3911;I
71;S3912;Supplier name:S3912;I
71;S3913;Supplier name:S3913;I
71;S3914;Supplier name:S3914;I
71;S3915;Supplier name:S3915;I
71;S3916;Supplier name:S3916;I
71;S3917;Supplier name:S3917;F
71;S3918;Supplier name:S3918;IE
71;S3919;Supplier name:S3919;I
71;S3920;Supplier name:S3920;I
71;S3921;Supplier name:S3921;I
71;S3922;Supplier name:S3922;I
71;S3923;Supplier name:S3923;ITD
71;S3924;Supplier name:S3924;I
71;S3925;Supplier name:S3925;E
71;S3926;Supplier name:S3926;I
71;S3927;Supplier name:S3927;I
71;S3928;Supplier name:S3928;I
71;S3929;Supplier name:S3929;I
71;S3930;Supplier name:S3930;I
71;S3931;Supplier name:S3931;I
71;S3932;Supplier name:S3932;I
71;S3933;Supplier name:S3933;I
71;S3934;Supplier name:S3934;D
71;S3935;Supplier name:S3935;I
71;S3936;Supplier name:S3936;ITD
71;S3937;Supplier name:S3937;ITD
71;S3938;Supplier name:S3938;I
71;S3939;Supplier name:S3939;I
71;S3940;Supplier name:S3940;I
71;S3941;Supplier name:S3941;PL
71;S3942;Supplier name:S3942;D
71;S3943;Supplier name:S3943;I
71;S3944;Supplier name:S3944;D
71;S3945;Supplier name:S3945;I
71;S3946;Supplier name:S3946;I
71;S3947;Supplier name:S3947;I
71;S3948;Supplier name:S3948;I
71;S3949;Supplier name:S3949;I
71;S3950;Supplier name:S3950;I
71;S3951;Supplier name:S3951;I
71;S3952;Supplier name:S3952;I
71;S3953;Supplier name:S3953;I
71;S3954;Supplier name:S3954;CH
71;S3955;Supplier name:S3955;I
71;S3956;Supplier name:S3956;I
71;S3957;Supplier name:S3957;I
71;S3958;Supplier name:S3958;CH
71;S3959;Supplier name:S3959;I
71;S3960;Supplier name:S3960;I
71;S3961;Supplier name:S3961;D
71;S3962;Supplier name:S3962;I
71;S3963;Supplier name:S3963;AE
71;S3964;Supplier name:S3964;I
71;S3965;Supplier name:S3965;I
71;S3966;Supplier name:S3966;ITD
71;S3967;Supplier name:S3967;I
71;S3968;Supplier name:S3968;I
71;S3969;Supplier name:S3969;I
71;S3970;Supplier name:S3970;I
71;S3971;Supplier name:S3971;I
71;S3972;Supplier name:S3972;I
71;S3973;Supplier name:S3973;L
71;S3974;Supplier name:S3974;I
71;S3975;Supplier name:S3975;I
71;S3976;Supplier name:S3976;I
71;S3977;Supplier name:S3977;I
71;S3978;Supplier name:S3978;I
71;S3979;Supplier name:S3979;F
71;S3980;Supplier name:S3980;I
71;S3981;Supplier name:S3981;I
71;S3982;Supplier name:S3982;IE
71;S3983;Supplier name:S3983;F
71;S3984;Supplier name:S3984;I
71;S3985;Supplier name:S3985;PL
71;S3986;Supplier name:S3986;F
71;S3987;Supplier name:S3987;I
71;S3988;Supplier name:S3988;I
71;S3989;Supplier name:S3989;F
71;S3990;Supplier name:S3990;I
71;S3991;Supplier name:S3991;I
71;S3992;Supplier name:S3992;I
71;S3993;Supplier name:S3993;I
71;S3994;Supplier name:S3994;D
71;S3995;Supplier name:S3995;I
71;S3996;Supplier name:S3996;E
71;S3997;Supplier name:S3997;I
71;S3998;Supplier name:S3998;I
71;S3999;Supplier name:S3999;F
71;S4000;Supplier name:S4000;I
71;S4001;Supplier name:S4001;I
71;S4002;Supplier name:S4002;I
71;S4003;Supplier name:S4003;GR
71;S4004;Supplier name:S4004;I
71;S4005;Supplier name:S4005;I
71;S4006;Supplier name:S4006;I
71;S4007;Supplier name:S4007;I
71;S4008;Supplier name:S4008;I
71;S4009;Supplier name:S4009;F
71;S4010;Supplier name:S4010;I
71;S4011;Supplier name:S4011;I
71;S4012;Supplier name:S4012;USA
71;S4013;Supplier name:S4013;I
71;S4014;Supplier name:S4014;I
71;S4015;Supplier name:S4015;I
71;S4016;Supplier name:S4016;I
71;S4017;Supplier name:S4017;I
71;S4018;Supplier name:S4018;I
71;S4019;Supplier name:S4019;I
71;S4020;Supplier name:S4020;D
71;S4021;Supplier name:S4021;D
71;S4022;Supplier name:S4022;D
71;S4023;Supplier name:S4023;I
71;S4024;Supplier name:S4024;I
71;S4025;Supplier name:S4025;I
71;S4026;Supplier name:S4026;I
71;S4027;Supplier name:S4027;I
71;S4028;Supplier name:S4028;D
71;S4029;Supplier name:S4029;USA
71;S4030;Supplier name:S4030;I
71;S4031;Supplier name:S4031;I
71;S4032;Supplier name:S4032;I
71;S4033;Supplier name:S4033;I
